"","sku","unitcost","quantity","date","PO.no"
"21089","1979",6.37,2089,"2016-11-01",18461
"21090","198",5.29,3845,"2016-11-01",23349
"21091","1980",5.54,3248,"2016-11-01",1727
"21092","1981",4.68,2938,"2016-11-01",20156
"21093","1982",6.19,2557,"2016-11-01",127
"21094","1983",6.11,3228,"2016-11-01",10710
"21095","1984",3.55,2617,"2016-11-01",12757
"21096","1985",8.58,3281,"2016-11-01",5439
"21097","1986",7.77,2930,"2016-11-01",3224
"21098","1987",5.45,3384,"2016-11-01",1709
"21099","1988",1.73,2265,"2016-11-01",23243
"21100","1989",8.18,3842,"2016-11-01",16908
"21101","199",7.17,2206,"2016-11-01",1204
"21102","1990",8.16,2826,"2016-11-01",1874
"21103","1991",3.49,3644,"2016-11-01",19181
"21104","1992",6.94,2238,"2016-11-01",20989
"21105","1993",7.11,2784,"2016-11-01",22073
"21106","1994",0.35,3746,"2016-11-01",17125
"21107","1995",7.42,4084,"2016-11-01",22450
"21108","1996",5.25,2836,"2016-11-01",1106
"21109","1997",7.4,2211,"2016-11-01",8232
"21110","1998",4.9,3641,"2016-11-01",6046
"21111","1999",5.77,3197,"2016-11-01",13850
"21112","2",4.13,2759,"2016-11-01",8121
"21113","20",2.91,3168,"2016-11-01",23166
"21114","200",5.13,3190,"2016-11-01",3781
"21115","2000",7.32,1815,"2016-11-01",15049
"21116","201",13.23,2246,"2016-11-01",3377
"21117","202",5.23,3157,"2016-11-01",21412
"21118","203",4.06,3344,"2016-11-01",19979
"21119","204",9.43,2861,"2016-11-01",10400
"21120","205",3.92,2828,"2016-11-01",19744
"21121","206",4.6,4060,"2016-11-01",19646
"21122","207",5.43,2719,"2016-11-01",22048
"21123","208",9.17,2544,"2016-11-01",988
"21124","209",4.29,2712,"2016-11-01",8965
"21125","21",2.68,3852,"2016-11-01",10482
"21126","210",6.73,1703,"2016-11-01",17617
"21127","211",6.7,2637,"2016-11-01",7315
"21128","212",7.55,2174,"2016-11-01",23213
"21129","213",1.32,2016,"2016-11-01",3732
"21130","214",2.49,2993,"2016-11-01",23051
"21131","215",7,2158,"2016-11-01",10462
"21132","216",4.75,2656,"2016-11-01",9519
"21133","217",7,2258,"2016-11-01",22732
"21134","218",5.74,3326,"2016-11-01",15524
"21135","219",6.76,2510,"2016-11-01",17746
"21136","22",6.82,3055,"2016-11-01",1529
"21137","220",9.4,3156,"2016-11-01",525
"21138","221",5.53,2780,"2016-11-01",572
"21139","222",7.66,3221,"2016-11-01",15432
"21140","223",7.87,2017,"2016-11-01",19644
"21141","224",9.98,3251,"2016-11-01",15774
"21142","225",2.01,3642,"2016-11-01",18114
"21143","226",10.03,2047,"2016-11-01",14581
"21144","227",0.89,3171,"2016-11-01",14563
"21145","228",3.05,1677,"2016-11-01",19453
"21146","229",11.53,2813,"2016-11-01",7769
"21147","23",8.08,2799,"2016-11-01",21358
"21148","230",10.66,3217,"2016-11-01",7326
"21149","231",9.85,3458,"2016-11-01",8206
"21150","232",9.8,3191,"2016-11-01",19252
"21151","233",1.12,3037,"2016-11-01",646
"21152","234",6.33,3512,"2016-11-01",1191
"21153","235",9.36,2016,"2016-11-01",1791
"21154","236",9.41,2453,"2016-11-01",820
"21155","237",4.22,3176,"2016-11-01",7259
"21156","238",4.46,3216,"2016-11-01",16538
"21157","239",6.84,3273,"2016-11-01",13170
"21158","24",1.24,3528,"2016-11-01",6159
"21159","240",2.19,3074,"2016-11-01",15599
"21160","241",7.94,2323,"2016-11-01",10462
"21161","242",0,3116,"2016-11-01",19278
"21162","243",3.64,1870,"2016-11-01",9011
"21163","244",6.9,3029,"2016-11-01",3969
"21164","245",9.35,2367,"2016-11-01",15407
"21165","246",7.64,2829,"2016-11-01",6166
"21166","247",12.29,2419,"2016-11-01",10256
"21167","248",5.76,3093,"2016-11-01",2874
"21168","249",5.99,3763,"2016-11-01",22519
"21169","25",13.17,3164,"2016-11-01",3961
"21170","250",7.1,2471,"2016-11-01",19433
"21171","251",1.95,3305,"2016-11-01",15032
"21172","252",3.36,2794,"2016-11-01",21516
"21173","253",1.2,2495,"2016-11-01",10724
"21174","254",3.75,2712,"2016-11-01",10802
"21175","255",2.16,2361,"2016-11-01",7612
"21176","256",7.99,2958,"2016-11-01",18951
"21177","257",3.72,3457,"2016-11-01",6259
"21178","258",3.03,1902,"2016-11-01",12073
"21179","259",8.1,2352,"2016-11-01",12802
"21180","26",7.17,3500,"2016-11-01",14637
"21181","260",3.6,2841,"2016-11-01",358
"21182","261",5.23,2397,"2016-11-01",12880
"21183","262",5.77,2745,"2016-11-01",7337
"21184","263",7.36,3264,"2016-11-01",11252
"21185","264",6.99,3325,"2016-11-01",9694
"21186","265",8.78,3553,"2016-11-01",23105
"21187","266",6.49,2509,"2016-11-01",7126
"21188","267",7.33,2712,"2016-11-01",3876
"21189","268",5.24,2671,"2016-11-01",1239
"21190","269",3.68,2680,"2016-11-01",4065
"21191","27",6.63,3636,"2016-11-01",17818
"21192","270",10.2,2808,"2016-11-01",1260
"21193","271",1.8,2855,"2016-11-01",7283
"21194","272",10.93,2469,"2016-11-01",14822
"21195","273",3.55,2805,"2016-11-01",18008
"21196","274",8.32,3394,"2016-11-01",4205
"21197","275",5.67,2222,"2016-11-01",7534
"21198","276",3.38,2965,"2016-11-01",2320
"21199","277",9.11,2566,"2016-11-01",4472
"21200","278",5.79,2288,"2016-11-01",4809
"21201","279",1.57,3182,"2016-11-01",3248
"21202","28",3.32,2874,"2016-11-01",1296
"21203","280",5.03,3765,"2016-11-01",15525
"21204","281",5.79,2296,"2016-11-01",4044
"21205","282",2.25,2822,"2016-11-01",48
"21206","283",0.67,2962,"2016-11-01",5569
"21207","284",1.4,3673,"2016-11-01",12
"21208","285",5.67,2063,"2016-11-01",10977
"21209","286",9,2773,"2016-11-01",1988
"21210","287",5.26,3324,"2016-11-01",12355
"21211","288",10.98,2915,"2016-11-01",5655
"21212","289",3.41,3841,"2016-11-01",11307
"21213","29",8.82,3190,"2016-11-01",22155
"21214","290",5.11,2916,"2016-11-01",16067
"21215","291",4.76,3389,"2016-11-01",6580
"21216","292",6.87,2952,"2016-11-01",8173
"21217","293",8.45,1930,"2016-11-01",9034
"21218","294",5.83,2835,"2016-11-01",21535
"21219","295",10.06,3183,"2016-11-01",3791
"21220","296",7.99,2956,"2016-11-01",12232
"21221","297",8.95,3098,"2016-11-01",16741
"21222","298",7.43,2942,"2016-11-01",4359
"21223","299",5.01,3088,"2016-11-01",22840
"21224","3",6.35,2778,"2016-11-01",7377
"21225","30",10.88,3494,"2016-11-01",4068
"21226","300",6.47,2670,"2016-11-01",10673
"21227","301",4.71,3326,"2016-11-01",12404
"21228","302",6.59,2750,"2016-11-01",16361
"21229","303",2.28,2006,"2016-11-01",15368
"21230","304",7.08,3477,"2016-11-01",18548
"21231","305",4.89,3346,"2016-11-01",20959
"21232","306",4.13,2819,"2016-11-01",23525
"21233","307",4.37,2486,"2016-11-01",14393
"21234","308",5.97,3748,"2016-11-01",34
"21235","309",2.33,3609,"2016-11-01",14832
"21236","31",4.26,3893,"2016-11-01",3977
"21237","310",7.89,2878,"2016-11-01",2815
"21238","311",2.91,2406,"2016-11-01",15542
"21239","312",2.91,2916,"2016-11-01",11930
"21240","313",8.2,2575,"2016-11-01",7870
"21241","314",6.28,2795,"2016-11-01",23047
"21242","315",3.15,3002,"2016-11-01",13470
"21243","316",4.44,3182,"2016-11-01",5156
"21244","317",9.36,2376,"2016-11-01",19957
"21245","318",7.57,2719,"2016-11-01",13769
"21246","319",1.79,2374,"2016-11-01",17729
"21247","32",7.47,2860,"2016-11-01",18628
"21248","320",6.34,2656,"2016-11-01",8581
"21249","321",8.03,3803,"2016-11-01",10659
"21250","322",3.01,2431,"2016-11-01",2492
"21251","323",8.65,2861,"2016-11-01",4307
"21252","324",5.44,2717,"2016-11-01",16113
"21253","325",6.11,3878,"2016-11-01",12196
"21254","326",6.37,2067,"2016-11-01",12799
"21255","327",5.3,2533,"2016-11-01",6611
"21256","328",10.34,2579,"2016-11-01",8977
"21257","329",0.5,2984,"2016-11-01",10825
"21258","33",4.66,3465,"2016-11-01",8371
"21259","330",4.35,2368,"2016-11-01",6415
"21260","331",6.42,2885,"2016-11-01",10058
"21261","332",7.54,3202,"2016-11-01",21841
"21262","333",12.01,3215,"2016-11-01",5318
"21263","334",0.82,3716,"2016-11-01",1474
"21264","335",8.8,2152,"2016-11-01",14882
"21265","336",10.5,2370,"2016-11-01",6669
"21266","337",9.96,2861,"2016-11-01",22844
"21267","338",0.88,3152,"2016-11-01",9174
"21268","339",5.41,2971,"2016-11-01",13724
"21269","34",8.4,3674,"2016-11-01",11954
"21270","340",5.07,2836,"2016-11-01",11697
"21271","341",6.4,2298,"2016-11-01",15064
"21272","342",5.49,2075,"2016-11-01",4638
"21273","343",3.63,3239,"2016-11-01",4926
"21274","344",7.75,2880,"2016-11-01",10280
"21275","345",1.81,3103,"2016-11-01",10673
"21276","346",6.21,2630,"2016-11-01",7105
"21277","347",5.27,3150,"2016-11-01",18654
"21278","348",1.12,2547,"2016-11-01",16810
"21279","349",6.99,3212,"2016-11-01",11041
"21280","35",0.56,3270,"2016-11-01",12589
"21281","350",10.61,2178,"2016-11-01",22445
"21282","351",3.63,3190,"2016-11-01",7334
"21283","352",4.68,2940,"2016-11-01",8217
"21284","353",4.5,3093,"2016-11-01",3289
"21285","354",0.31,1953,"2016-11-01",23886
"21286","355",7.91,3095,"2016-11-01",19907
"21287","356",10.4,2454,"2016-11-01",18603
"21288","357",7.11,2737,"2016-11-01",8526
"21289","358",7.03,3514,"2016-11-01",2867
"21290","359",5.46,3258,"2016-11-01",8558
"21291","36",12.17,3201,"2016-11-01",11883
"21292","360",6.28,2397,"2016-11-01",4168
"21293","361",9.33,2788,"2016-11-01",4571
"21294","362",5.85,3898,"2016-11-01",12829
"21295","363",7.72,2806,"2016-11-01",6388
"21296","364",6.99,3004,"2016-11-01",7918
"21297","365",7.84,2993,"2016-11-01",15673
"21298","366",5.82,2859,"2016-11-01",17964
"21299","367",10.12,3178,"2016-11-01",22733
"21300","368",5.81,3080,"2016-11-01",15415
"21301","369",10.2,3906,"2016-11-01",9833
"21302","37",11.18,3739,"2016-11-01",9693
"21303","370",9.07,3715,"2016-11-01",14467
"21304","371",8.18,3507,"2016-11-01",22497
"21305","372",0.25,4145,"2016-11-01",20526
"21306","373",3.04,3714,"2016-11-01",17175
"21307","374",2.04,3924,"2016-11-01",11180
"21308","375",6.41,2106,"2016-11-01",3933
"21309","376",12.18,2605,"2016-11-01",11735
"21310","377",5.78,2052,"2016-11-01",1967
"21311","378",3.43,2170,"2016-11-01",15446
"21312","379",3.55,2697,"2016-11-01",18995
"21313","38",2.22,3226,"2016-11-01",3989
"21314","380",5.57,3159,"2016-11-01",4377
"21315","381",4.97,3767,"2016-11-01",16206
"21316","382",5.59,3099,"2016-11-01",12234
"21317","383",1.64,2612,"2016-11-01",4275
"21318","384",5.65,3436,"2016-11-01",11047
"21319","385",2.13,3726,"2016-11-01",3528
"21320","386",9.2,2914,"2016-11-01",6398
"21321","387",1.58,2766,"2016-11-01",14547
"21322","388",5.48,1935,"2016-11-01",18922
"21323","389",0.08,3631,"2016-11-01",3482
"21324","39",4.64,3656,"2016-11-01",9030
"21325","390",8.76,2503,"2016-11-01",6085
"21326","391",3.43,2029,"2016-11-01",11548
"21327","392",14.06,3006,"2016-11-01",22669
"21328","393",5.19,2206,"2016-11-01",13978
"21329","394",7.6,3372,"2016-11-01",18358
"21330","395",2.05,2179,"2016-11-01",13870
"21331","396",4.94,2524,"2016-11-01",17860
"21332","397",2.9,2814,"2016-11-01",1727
"21333","398",3.54,3114,"2016-11-01",21431
"21334","399",9.44,3777,"2016-11-01",8361
"21335","4",7.6,3052,"2016-11-01",17284
"21336","40",8.14,3664,"2016-11-01",11432
"21337","400",4.57,2957,"2016-11-01",10203
"21338","401",6.83,2148,"2016-11-01",1348
"21339","402",7.65,3146,"2016-11-01",6261
"21340","403",2.35,2970,"2016-11-01",19763
"21341","404",10.87,3652,"2016-11-01",5449
"21342","405",3.03,3506,"2016-11-01",11772
"21343","406",3.93,3321,"2016-11-01",8707
"21344","407",8.87,2698,"2016-11-01",10615
"21345","408",4.64,2167,"2016-11-01",10962
"21346","409",5.56,3049,"2016-11-01",7584
"21347","41",7.13,2579,"2016-11-01",23498
"21348","410",5.28,2694,"2016-11-01",16450
"21349","411",6.82,2836,"2016-11-01",15353
"21350","412",9.07,3237,"2016-11-01",10860
"21351","413",5.59,2084,"2016-11-01",12052
"21352","414",7.75,2742,"2016-11-01",20961
"21353","415",7.46,3377,"2016-11-01",4972
"21354","416",9.69,2925,"2016-11-01",18069
"21355","417",4.9,3980,"2016-11-01",7547
"21356","418",2.11,3102,"2016-11-01",914
"21357","419",8.03,3349,"2016-11-01",17959
"21358","42",4.93,3703,"2016-11-01",6445
"21359","420",7.55,3106,"2016-11-01",5010
"21360","421",3.85,3025,"2016-11-01",10134
"21361","422",9.65,3713,"2016-11-01",7085
"21362","423",9.69,3766,"2016-11-01",9118
"21363","424",7.4,2872,"2016-11-01",3818
"21364","425",10.78,3537,"2016-11-01",13879
"21365","426",6.75,2780,"2016-11-01",10192
"21366","427",10.91,2305,"2016-11-01",3982
"21367","428",4.21,3478,"2016-11-01",6491
"21368","429",5.25,2468,"2016-11-01",16207
"21369","43",2.38,3373,"2016-11-01",2117
"21370","430",7.84,2974,"2016-11-01",4489
"21371","431",5.2,3005,"2016-11-01",16734
"21372","432",4.17,2266,"2016-11-01",18953
"21373","433",5.01,3224,"2016-11-01",1125
"21374","434",6.43,2591,"2016-11-01",11442
"21375","435",4.41,3825,"2016-11-01",5994
"21376","436",14.05,2581,"2016-11-01",7546
"21377","437",9.26,3468,"2016-11-01",17842
"21378","438",10.57,3526,"2016-11-01",17822
"21379","439",8.44,3384,"2016-11-01",23250
"21380","44",4.07,2059,"2016-11-01",17595
"21381","440",9.76,3005,"2016-11-01",6932
"21382","441",10.99,2424,"2016-11-01",10416
"21383","442",9.14,2009,"2016-11-01",9813
"21384","443",5.82,3314,"2016-11-01",3887
"21385","444",1.77,2870,"2016-11-01",11044
"21386","445",1.53,2781,"2016-11-01",4139
"21387","446",9.8,2755,"2016-11-01",7111
"21388","447",8.4,2906,"2016-11-01",14533
"21389","448",9.82,2410,"2016-11-01",14305
"21390","449",11.59,3054,"2016-11-01",9483
"21391","45",3.96,3131,"2016-11-01",8952
"21392","450",4.84,3208,"2016-11-01",9821
"21393","451",7.57,3254,"2016-11-01",18677
"21394","452",9.11,1814,"2016-11-01",21799
"21395","453",9.62,3522,"2016-11-01",22383
"21396","454",2.35,3480,"2016-11-01",9502
"21397","455",8.07,2609,"2016-11-01",20864
"21398","456",6.8,3042,"2016-11-01",21545
"21399","457",7.83,3223,"2016-11-01",7966
"21400","458",5.03,3314,"2016-11-01",2483
"21401","459",8.06,2563,"2016-11-01",23010
"21402","46",7.92,3327,"2016-11-01",13449
"21403","460",5.17,3690,"2016-11-01",15446
"21404","461",3.02,2998,"2016-11-01",20256
"21405","462",1.98,2915,"2016-11-01",12129
"21406","463",6.03,2509,"2016-11-01",5889
"21407","464",3.25,2561,"2016-11-01",1907
"21408","465",5.53,2723,"2016-11-01",2059
"21409","466",2.42,3005,"2016-11-01",459
"21410","467",3.22,2569,"2016-11-01",2773
"21411","468",5.02,2970,"2016-11-01",9543
"21412","469",4.28,3685,"2016-11-01",9497
"21413","47",1.8,3406,"2016-11-01",11034
"21414","470",2.78,2572,"2016-11-01",12044
"21415","471",3.15,3195,"2016-11-01",17177
"21416","472",2.6,2138,"2016-11-01",576
"21417","473",10.5,2838,"2016-11-01",3061
"21418","474",6.79,3082,"2016-11-01",9496
"21419","475",8.29,3057,"2016-11-01",19206
"21420","476",7.64,1993,"2016-11-01",19731
"21421","477",8.73,2513,"2016-11-01",9011
"21422","478",10.98,2700,"2016-11-01",9550
"21423","479",8.69,3197,"2016-11-01",15964
"21424","48",7.16,3301,"2016-11-01",21283
"21425","480",11.08,2905,"2016-11-01",21107
"21426","481",3.69,2779,"2016-11-01",8893
"21427","482",4.49,2426,"2016-11-01",21862
"21428","483",3.4,3276,"2016-11-01",19128
"21429","484",5.52,3011,"2016-11-01",6973
"21430","485",1.91,2526,"2016-11-01",17140
"21431","486",2.77,2643,"2016-11-01",6295
"21432","487",3.37,4092,"2016-11-01",21723
"21433","488",5.1,2367,"2016-11-01",8404
"21434","489",4.01,2962,"2016-11-01",16311
"21435","49",7.93,2258,"2016-11-01",7045
"21436","490",6.28,2514,"2016-11-01",1381
"21437","491",2.09,1992,"2016-11-01",4919
"21438","492",6.02,3802,"2016-11-01",4045
"21439","493",10.91,2686,"2016-11-01",13762
"21440","494",11.54,3609,"2016-11-01",19921
"21441","495",6.89,2948,"2016-11-01",13698
"21442","496",6.78,3726,"2016-11-01",3128
"21443","497",2.15,2737,"2016-11-01",22381
"21444","498",6.57,1868,"2016-11-01",16865
"21445","499",7.61,2767,"2016-11-01",23817
"21446","5",6.27,3417,"2016-11-01",7323
"21447","50",3.04,3385,"2016-11-01",9062
"21448","500",9.16,3036,"2016-11-01",3131
"21449","501",3.42,2300,"2016-11-01",11503
"21450","502",13.19,2190,"2016-11-01",16566
"21451","503",8.76,2673,"2016-11-01",834
"21452","504",5.29,3609,"2016-11-01",6313
"21453","505",2.09,2095,"2016-11-01",8441
"21454","506",4.86,2582,"2016-11-01",10755
"21455","507",9.17,3027,"2016-11-01",11275
"21456","508",3.13,1926,"2016-11-01",12155
"21457","509",11.14,2689,"2016-11-01",19032
"21458","51",3.7,3194,"2016-11-01",17778
"21459","510",4.43,2371,"2016-11-01",7114
"21460","511",5.52,2633,"2016-11-01",9019
"21461","512",8.95,2489,"2016-11-01",10360
"21462","513",8.07,3074,"2016-11-01",1512
"21463","514",8.41,3338,"2016-11-01",15054
"21464","515",9.82,2471,"2016-11-01",18244
"21465","516",10.44,2098,"2016-11-01",6948
"21466","517",4.79,2432,"2016-11-01",1959
"21467","518",8.33,2078,"2016-11-01",1176
"21468","519",11.64,2660,"2016-11-01",6542
"21469","52",7.44,2372,"2016-11-01",19393
"21470","520",0.39,3239,"2016-11-01",10487
"21471","521",8.94,2926,"2016-11-01",16005
"21472","522",6.95,3411,"2016-11-01",8401
"21473","523",5.5,3304,"2016-11-01",3252
"21474","524",8.6,2770,"2016-11-01",4253
"21475","525",4.99,2588,"2016-11-01",18323
"21476","526",8.3,2719,"2016-11-01",7859
"21477","527",0.26,1812,"2016-11-01",18729
"21478","528",1.72,3417,"2016-11-01",5734
"21479","529",8.47,3223,"2016-11-01",4760
"21480","53",6.53,2276,"2016-11-01",13059
"21481","530",8.31,3362,"2016-11-01",22852
"21482","531",7.97,2221,"2016-11-01",3028
"21483","532",9.57,3138,"2016-11-01",11114
"21484","533",8.5,2650,"2016-11-01",9021
"21485","534",7.13,3301,"2016-11-01",14344
"21486","535",7.65,3595,"2016-11-01",6634
"21487","536",0.43,2956,"2016-11-01",22052
"21488","537",7.01,2789,"2016-11-01",19275
"21489","538",2.73,2383,"2016-11-01",12765
"21490","539",8.52,3910,"2016-11-01",23900
"21491","54",9.29,2246,"2016-11-01",19
"21492","540",5.64,2631,"2016-11-01",21204
"21493","541",5.15,3595,"2016-11-01",12961
"21494","542",2.43,1674,"2016-11-01",20384
"21495","543",2.84,2005,"2016-11-01",16838
"21496","544",8.5,3091,"2016-11-01",2413
"21497","545",2.85,2328,"2016-11-01",16548
"21498","546",9.34,3203,"2016-11-01",9800
"21499","547",8.89,3817,"2016-11-01",22229
"21500","548",8.39,2420,"2016-11-01",13402
"21501","549",6.67,3173,"2016-11-01",8221
"21502","55",2.28,3232,"2016-11-01",17798
"21503","550",8,3315,"2016-11-01",3501
"21504","551",10.87,2664,"2016-11-01",5138
"21505","552",3.4,2535,"2016-11-01",17791
"21506","553",5.84,2335,"2016-11-01",8534
"21507","554",1.65,2965,"2016-11-01",22689
"21508","555",6.78,3063,"2016-11-01",7258
"21509","556",5.5,2746,"2016-11-01",23957
"21510","557",3.12,3464,"2016-11-01",4314
"21511","558",4.33,3917,"2016-11-01",14651
"21512","559",6.62,2367,"2016-11-01",18402
"21513","56",4.92,2281,"2016-11-01",22973
"21514","560",4.17,2908,"2016-11-01",5212
"21515","561",6.97,3377,"2016-11-01",10099
"21516","562",4.36,3293,"2016-11-01",5433
"21517","563",2.56,2849,"2016-11-01",903
"21518","564",10.17,3390,"2016-11-01",15878
"21519","565",2.01,3461,"2016-11-01",7391
"21520","566",3.76,3387,"2016-11-01",963
"21521","567",1.81,1748,"2016-11-01",19586
"21522","568",8.75,3762,"2016-11-01",21387
"21523","569",8.18,2306,"2016-11-01",16364
"21524","57",5.25,2979,"2016-11-01",15986
"21525","570",9.64,2661,"2016-11-01",779
"21526","571",9.74,2564,"2016-11-01",11734
"21527","572",8.51,3299,"2016-11-01",363
"21528","573",5.24,3336,"2016-11-01",15135
"21529","574",7.69,2614,"2016-11-01",21663
"21530","575",2.95,2129,"2016-11-01",9445
"21531","576",2.12,3537,"2016-11-01",17500
"21532","577",5.15,3614,"2016-11-01",11076
"21533","578",4,2878,"2016-11-01",6705
"21534","579",4.98,3269,"2016-11-01",1873
"21535","58",7.24,3323,"2016-11-01",5495
"21536","580",7.74,2813,"2016-11-01",1674
"21537","581",7.16,2235,"2016-11-01",5807
"21538","582",4.54,3221,"2016-11-01",1331
"21539","583",4.25,2772,"2016-11-01",1657
"21540","584",2.59,2962,"2016-11-01",21867
"21541","585",7.93,1937,"2016-11-01",11353
"21542","586",1.37,3591,"2016-11-01",8762
"21543","587",7.24,2718,"2016-11-01",9137
"21544","588",2.02,2843,"2016-11-01",10186
"21545","589",4.39,2155,"2016-11-01",12657
"21546","59",8.05,3353,"2016-11-01",6086
"21547","590",8.52,3471,"2016-11-01",22191
"21548","591",3.04,3741,"2016-11-01",5128
"21549","592",8.49,3495,"2016-11-01",12858
"21550","593",11.81,2762,"2016-11-01",22133
"21551","594",5.61,2335,"2016-11-01",20613
"21552","595",8.9,2080,"2016-11-01",2632
"21553","596",8.24,3778,"2016-11-01",18148
"21554","597",2.01,3248,"2016-11-01",17618
"21555","598",4.77,3515,"2016-11-01",19280
"21556","599",6.85,3429,"2016-11-01",2644
"21557","6",5.67,3041,"2016-11-01",1127
"21558","60",10.38,2616,"2016-11-01",4706
"21559","600",4.39,2819,"2016-11-01",10734
"21560","601",8.45,3670,"2016-11-01",21536
"21561","602",4.24,2457,"2016-11-01",6034
"21562","603",5.23,2937,"2016-11-01",4296
"21563","604",0.93,2356,"2016-11-01",10260
"21564","605",1.33,3589,"2016-11-01",8334
"21565","606",7.32,2667,"2016-11-01",392
"21566","607",3.44,2396,"2016-11-01",22668
"21567","608",6.66,3455,"2016-11-01",19883
"21568","609",2.32,3006,"2016-11-01",11567
"21569","61",2.28,3499,"2016-11-01",1629
"21570","610",2.06,3652,"2016-11-01",13072
"21571","611",9.68,2256,"2016-11-01",19330
"21572","612",5.04,3133,"2016-11-01",10674
"21573","613",8.63,3134,"2016-11-01",8719
"21574","614",9.52,2861,"2016-11-01",18489
"21575","615",6.96,3581,"2016-11-01",12238
